,epoch,batch,loss,acc,f1,recall,roll_730_acc,roll_730_loss,roll_180_acc,roll_180_loss
2824,14,38,0.36866163519712597,0.8875,0.8875,0.8875,0.853886986301366,0.36527826342441994,0.8511250000000012,0.37219615889732194
2825,14,39,0.36801083758473396,0.8675,0.8675,0.8675,0.8538801369862975,0.365287423887363,0.8513472222222235,0.3722108656358957
2826,14,40,0.3686686885066149,0.8375,0.8375,0.8375,0.853832191780818,0.36529756718580386,0.8510833333333347,0.372235015460358
2827,14,41,0.36967426751341137,0.8375,0.8375,0.8375,0.8538287671232837,0.36530857893326646,0.8509861111111126,0.3722645442727656
2828,14,42,0.37107689089553303,0.83,0.83,0.83,0.8538047945205441,0.36532112811441153,0.8508750000000016,0.37230134677545296
2829,14,43,0.37025538222356275,0.855,0.855,0.855,0.8537979452054756,0.3653323444841764,0.850708333333335,0.3723335066924534
2830,14,44,0.3708101477887895,0.85,0.85,0.85,0.8537602739725989,0.3653448917126941,0.8506527777777793,0.3723679211955789
2831,14,45,0.37142478901406994,0.8325,0.8325,0.8325,0.8537431506849276,0.3653578754292524,0.8504861111111126,0.37240693866782476
2832,14,46,0.3718555506239546,0.8525,0.8525,0.8525,0.8537363013698591,0.36537134841140617,0.8505000000000015,0.3724455432439966
2833,14,47,0.37103275768458843,0.8725,0.8725,0.8725,0.8537363013698591,0.36538410667849924,0.8505277777777792,0.3724795879401042
2834,14,48,0.3714890857132114,0.845,0.845,0.845,0.8537157534246536,0.36539720479297977,0.8504305555555569,0.3725149379137723
2835,14,49,0.37163894176483153,0.8375,0.8375,0.8375,0.8537089041095851,0.36541011635162374,0.8504444444444458,0.372548665267766
2836,14,50,0.37145063397931116,0.86,0.8599999999999999,0.86,0.8537260273972564,0.36542219491277267,0.8504444444444458,0.3725822404878766
2837,14,51,0.37094666293034184,0.8625,0.8625,0.8625,0.8537260273972564,0.36543360206895265,0.8506250000000013,0.3726097501137821
2838,14,52,0.3709521580417201,0.855,0.855,0.855,0.8537499999999962,0.3654447857362445,0.8506111111111124,0.3726379290748858
2839,14,53,0.3712334505937718,0.84,0.8399999999999999,0.84,0.8537089041095853,0.3654559765337789,0.8503750000000014,0.3726694946376324
2840,14,54,0.3717164418914101,0.8375,0.8375,0.8375,0.8536883561643798,0.3654680125887713,0.8502083333333347,0.372706077660441
2841,14,55,0.3712618052959442,0.865,0.865,0.865,0.8537157534246538,0.365479378947237,0.8501111111111126,0.372742481819775
2842,14,56,0.37136157144579973,0.8675,0.8675,0.8675,0.8537499999999962,0.36549069962886427,0.850069444444446,0.37278216718555346
2843,14,57,0.3713463277652346,0.85,0.85,0.85,0.8537876712328729,0.36550155657567446,0.8499583333333348,0.37282120822780723
2844,14,58,0.3708204313860101,0.8625,0.8625,0.8625,0.8537842465753387,0.3655115170176048,0.8501527777777794,0.3728545955892229
2845,14,59,0.3718707467118899,0.8275,0.8275,0.8275,0.8537842465753387,0.3655222058476917,0.8502222222222238,0.3728872045169932
2846,14,60,0.3724646123706317,0.8325,0.8325,0.8325,0.8537431506849277,0.3655337694533721,0.8501388888888906,0.37291983698723946
2847,14,61,0.3731284401109142,0.8425,0.8425,0.8425,0.8537705479452017,0.36554568451451147,0.8501250000000016,0.3729538247014822
2848,14,62,0.37303826496714637,0.845,0.845,0.845,0.8537842465753387,0.36555674686007417,0.8502083333333349,0.3729823046867683
2849,14,63,0.3733802600763738,0.835,0.835,0.835,0.8537876712328729,0.3655676634272413,0.850083333333335,0.37301134969781485
2850,14,64,0.373551560823734,0.8375,0.8375,0.8375,0.8538390410958867,0.3655778842870152,0.8500416666666684,0.37303904389118897
2851,14,65,0.37331140718676825,0.8675,0.8675,0.8675,0.8538527397260237,0.36558761239164594,0.8500972222222241,0.37306544478748843
2852,14,66,0.3743148650696029,0.8325,0.8325,0.8325,0.8538150684931469,0.365598780275038,0.8499305555555574,0.3730967142890747
2853,14,67,0.374726076336468,0.86,0.8599999999999999,0.86,0.8537979452054758,0.36561075798887444,0.8499583333333353,0.373130016171614
2854,14,68,0.3761039674282074,0.8125,0.8125,0.8125,0.8537363013698593,0.3656241585606477,0.8496527777777797,0.37317093672073337
2855,14,69,0.3754930057695934,0.8725,0.8725,0.8725,0.8537534246575306,0.365636378870227,0.849750000000002,0.3732081678282915
2856,14,70,0.37606661168622296,0.835,0.835,0.835,0.8537191780821881,0.3656491733196007,0.8496388888888909,0.37324775121114206
2857,14,71,0.3760298142830531,0.85,0.85,0.85,0.8537226027397224,0.3656617796084871,0.8497361111111131,0.37328427607292625
2858,14,72,0.37665681887979374,0.85,0.85,0.85,0.8537328767123252,0.36567489066300407,0.849750000000002,0.37332414168524825
2859,14,73,0.3766288926472535,0.855,0.855,0.855,0.8537602739725991,0.3656876154589998,0.8496944444444463,0.3733638673723471
2860,14,74,0.37658852179845176,0.8525,0.8525,0.8525,0.8537568493150648,0.3657002564281853,0.8498333333333352,0.3734005071136615
2861,14,75,0.3764435970469525,0.865,0.865,0.865,0.8538082191780786,0.36571207672103145,0.8497361111111131,0.3734368633370928
2862,14,76,0.3754135915985355,0.895,0.895,0.895,0.8538698630136949,0.36572244744841614,0.8500000000000021,0.37346867493928604
2863,14,77,0.375139383933483,0.88,0.88,0.88,0.853897260273969,0.36573253546299134,0.8501805555555576,0.3734970305859821
2864,14,78,0.3748006737684902,0.86,0.8599999999999999,0.86,0.8538664383561606,0.36574231286353237,0.8503750000000022,0.373519473668696
2865,14,79,0.3744550231844187,0.8775,0.8775,0.8775,0.8539006849315032,0.3657514645506317,0.85052777777778,0.37353832093605993
2866,14,80,0.3746441900730133,0.85,0.85,0.85,0.8539212328767087,0.3657601240224026,0.8505972222222243,0.37355703832602766
2867,14,81,0.3740652258076319,0.8675,0.8675,0.8675,0.8539178082191744,0.3657681759923144,0.8505000000000023,0.37357369531854506
2868,14,82,0.37376451851373693,0.86,0.8599999999999999,0.86,0.8538938356164346,0.3657762338410423,0.8505972222222246,0.3735885146423168
2869,14,83,0.3734813179998171,0.8575,0.8575,0.8575,0.8539315068493112,0.36578321044420137,0.8505555555555577,0.37360172681600184
2870,14,84,0.3737918608328875,0.8375,0.8375,0.8375,0.8539178082191742,0.36579046266403553,0.8506250000000023,0.3736142075557175
2871,14,85,0.3734046279690986,0.8725,0.8725,0.8725,0.8539589041095851,0.365796975736262,0.8507638888888912,0.3736243731322294
2872,14,86,0.373676717623897,0.8575,0.8575,0.8575,0.8539828767123248,0.36580368588504575,0.8507500000000021,0.37363490547948186
2873,14,87,0.37351010502739385,0.875,0.875,0.875,0.8540102739725987,0.36581038430394947,0.8507916666666688,0.3736452014917227
2874,14,88,0.37419060374913593,0.8175,0.8175,0.8175,0.8539999999999959,0.3658176677832338,0.8505555555555576,0.3736601337571011
2875,14,89,0.374632571472062,0.825,0.825,0.825,0.8539794520547904,0.3658254160909505,0.8504305555555576,0.37367669276854465
2876,14,90,0.3744635866893517,0.8575,0.8575,0.8575,0.8540273972602699,0.3658325669857016,0.8505000000000019,0.3736905449905899
2877,14,91,0.3741256886202356,0.8675,0.8675,0.8675,0.854058219178078,0.3658390607677161,0.8505833333333354,0.37370021318852686
2878,14,92,0.3741473174223336,0.8525,0.8525,0.8525,0.8540513698630094,0.36584554902229754,0.8504027777777797,0.37371232908866275
2879,14,93,0.3737925715903018,0.8775,0.8775,0.8775,0.8540376712328724,0.3658519441039132,0.8505138888888909,0.373722850337166
2880,14,94,0.3738802345175492,0.8625,0.8625,0.8625,0.8540753424657491,0.365857800200609,0.8505694444444466,0.3737327575066404
2881,14,95,0.3741173005352418,0.8425,0.8425,0.8425,0.8540410958904067,0.36586399737389413,0.8505972222222243,0.373741250428352
2882,14,96,0.37443025640605654,0.8425,0.8425,0.8425,0.8540410958904067,0.3658703966082797,0.850500000000002,0.37375153572502434
2883,14,97,0.37521201889125666,0.835,0.835,0.835,0.8539999999999958,0.3658778668557331,0.8504444444444466,0.3737660942561573
2884,14,98,0.37515470084517893,0.8475,0.8475,0.8475,0.8540068493150642,0.36588520972841937,0.8505972222222243,0.3737769221626022
2885,14,99,0.37524831503629685,0.8375,0.8375,0.8375,0.8540136986301328,0.3658922012009247,0.8505555555555577,0.37378732425046535
2886,14,100,0.3752148062875955,0.8525,0.8525,0.8525,0.8540239726027353,0.36589918593496806,0.8506111111111132,0.37379641716027556
2887,14,101,0.3751449064881194,0.8625,0.8625,0.8625,0.8540787671232832,0.3659055220377013,0.8509166666666689,0.37380232318125095
2888,14,102,0.375069377781118,0.86,0.8599999999999999,0.86,0.8540445205479408,0.3659123034249924,0.8510138888888912,0.37380582096380777
2889,14,103,0.3752158714028505,0.8375,0.8375,0.8375,0.8540308219178039,0.3659192006764102,0.8509861111111133,0.37380969554893967
2890,14,104,0.37553690132640655,0.845,0.845,0.845,0.8540205479452012,0.365926378283839,0.85102777777778,0.3738142926358957
2891,14,105,0.37553345397958215,0.8425,0.8425,0.8425,0.853976027397256,0.365933785713063,0.8510833333333355,0.3738176158453939
2892,14,106,0.3762367724258209,0.8225,0.8225,0.8225,0.8539349315068451,0.3659418843607123,0.85077777777778,0.3738262011043824
2893,14,107,0.3768513426184654,0.83,0.83,0.83,0.8538767123287629,0.3659510923246886,0.8506250000000023,0.37383891476761677
2894,14,108,0.3763198270163405,0.875,0.875,0.875,0.8539212328767082,0.3659594223677431,0.8506944444444466,0.373848621994386
2895,14,109,0.37644404443827545,0.8575,0.8575,0.8575,0.8539417808219136,0.3659675298979491,0.8508472222222243,0.3738579856745235
2896,14,110,0.3766878958757933,0.82,0.82,0.82,0.853849315068489,0.3659763948471693,0.850625000000002,0.37386776180339065
2897,14,111,0.3766969931977136,0.8575,0.8575,0.8575,0.8538082191780779,0.36598557990903685,0.8504722222222242,0.37388016003614694
2898,14,112,0.37656950686885193,0.8625,0.8625,0.8625,0.8538082191780779,0.36599466968103384,0.8504027777777797,0.37389393865488585
2899,14,113,0.3764605273803075,0.8525,0.8525,0.8525,0.8538150684931465,0.3660034312864319,0.8504722222222242,0.3739064203295582
2900,14,114,0.37701863931572954,0.8175,0.8175,0.8175,0.853794520547941,0.3660127732324127,0.850250000000002,0.3739226136828989
2901,14,115,0.37707849001062327,0.8525,0.8525,0.8525,0.8538150684931465,0.3660219662828429,0.850250000000002,0.37393962198293595
2902,14,116,0.3774275056317321,0.8275,0.8275,0.8275,0.8537739726027355,0.3660316958870759,0.850111111111113,0.3739581222552914
2903,14,117,0.37741004865048294,0.845,0.845,0.845,0.853780821917804,0.36604099033032433,0.8501805555555575,0.37397452495858985
2904,14,118,0.3772599784766926,0.8525,0.8525,0.8525,0.8538287671232834,0.36604964073596075,0.8502083333333352,0.37398924300657427
2905,14,119,0.3775360402961572,0.8375,0.8375,0.8375,0.8537979452054751,0.36605867397677866,0.850361111111113,0.3740030031443343
2906,14,120,0.3779388382907741,0.8225,0.8225,0.8225,0.8537534246575299,0.3660683041540271,0.8501527777777795,0.37401838918214925
2907,14,121,0.3779800446307073,0.86,0.8599999999999999,0.86,0.8537910958904067,0.3660777733202567,0.8501805555555575,0.3740346726349342
2908,14,122,0.3777293936023867,0.87,0.87,0.87,0.8538082191780779,0.3660868250711,0.8504027777777796,0.3740476465149052
2909,14,123,0.3783448569236263,0.81,0.81,0.81,0.8537465753424615,0.36609642089808736,0.8502916666666684,0.3740619290240105
2910,14,124,0.3786102468967438,0.835,0.835,0.835,0.8537089041095848,0.36610643962017997,0.8503333333333353,0.37407559324153367
2911,14,125,0.37869156589583747,0.8425,0.8425,0.8425,0.8536404109588998,0.3661168364946409,0.8504305555555576,0.3740879594452059
2912,14,126,0.3787710338126956,0.85,0.85,0.85,0.8536575342465711,0.36612707004530276,0.8505416666666685,0.3740988393194525
2913,14,127,0.37901650881394744,0.82,0.82,0.82,0.8536164383561602,0.3661375643269302,0.8502083333333352,0.3741136062708158
2914,14,128,0.3789521141569744,0.8525,0.8525,0.8525,0.8536472602739683,0.36614765309188946,0.8503750000000019,0.37412734122033797
2915,14,129,0.37855817400492153,0.89,0.89,0.89,0.8537054794520504,0.3661571010805605,0.8505416666666684,0.37413924270738486
2916,14,130,0.3789676077493275,0.8225,0.8225,0.8225,0.8536438356164341,0.36616711051089995,0.8503333333333349,0.37415419928948973
2917,14,131,0.37886799555836304,0.875,0.875,0.875,0.8536883561643793,0.36617677837314844,0.8506111111111128,0.37416614715619695
2918,14,132,0.3787860702303119,0.8475,0.8475,0.8475,0.8536917808219135,0.36618615710610647,0.8506250000000016,0.3741769645869423
2919,14,133,0.37892569112243935,0.82,0.82,0.82,0.8536335616438314,0.36617006325335055,0.8504305555555572,0.37418734453063385
2920,14,134,0.37946323664100085,0.82,0.82,0.82,0.8535308219178042,0.36621062661750897,0.8502777777777795,0.3742006668084773
2921,14,135,0.3797345689552672,0.8225,0.8225,0.8225,0.8534554794520507,0.3662654952012667,0.850083333333335,0.37421653347376743
2922,14,136,0.38004544399080487,0.8325,0.8325,0.8325,0.8534006849315028,0.36632161714898714,0.8500277777777795,0.3742333513861193
2923,14,137,0.3798333577055862,0.8525,0.8525,0.8525,0.8533595890410917,0.3663824124729854,0.8500277777777795,0.37424940769616655
2924,14,138,0.3801282183300677,0.8325,0.8325,0.8325,0.8533321917808178,0.3664367768265359,0.8500694444444463,0.3742653705856464
2925,14,139,0.3801495443497385,0.85,0.85,0.85,0.8533253424657492,0.3664851948765373,0.8500000000000018,0.3742819991347206
2926,14,140,0.3801799767406274,0.845,0.845,0.845,0.8533082191780781,0.3665311617970105,0.8499305555555574,0.37429822653482553
2927,14,141,0.38007011044193323,0.865,0.865,0.865,0.8532636986301328,0.3665818653457991,0.8499444444444463,0.37431489558648945
2928,14,142,0.3800503130142505,0.85,0.85,0.85,0.853236301369859,0.36663179467006574,0.8499305555555574,0.3743311473491849
2929,14,143,0.3800414086629947,0.865,0.865,0.865,0.8532328767123247,0.36668393570601177,0.8499444444444463,0.37434718006563505
2930,14,144,0.3801241336197689,0.835,0.835,0.835,0.8532123287671193,0.366732272744932,0.8499444444444463,0.3743635715099998
2931,14,145,0.3801445775244334,0.8425,0.8425,0.8425,0.8531952054794479,0.36677869879300373,0.8500000000000018,0.3743789835383469
2932,14,146,0.3801676880340187,0.85,0.85,0.85,0.8531472602739686,0.36682597665401584,0.8499861111111129,0.37439374169516937
2933,14,147,0.3802953775267343,0.8425,0.8425,0.8425,0.8531335616438316,0.36687113364124374,0.8498055555555573,0.3744101798891481
2934,14,148,0.3802880934820879,0.845,0.845,0.845,0.8530924657534207,0.36691718442344556,0.8497083333333351,0.37442733699300457
2935,14,149,0.38015398641427356,0.87,0.87,0.87,0.8530856164383522,0.3669612840136911,0.8498333333333351,0.3744433771306231
2936,14,150,0.3803513198104126,0.8325,0.8325,0.8325,0.8530342465753384,0.3670061558553103,0.849722222222224,0.3744598513406286
2937,14,151,0.3804608112887332,0.85,0.85,0.85,0.8529897260273932,0.36705215700979116,0.8497638888888907,0.3744755691948666
2938,14,152,0.38051416476567584,0.8475,0.8475,0.8475,0.8529691780821878,0.36709680281227053,0.8497777777777795,0.3744917969720443
2939,14,153,0.38038852210942803,0.8775,0.8775,0.8775,0.8529794520547905,0.3671416884570027,0.8499861111111129,0.37450712737489633
2940,14,154,0.3804746110593119,0.855,0.855,0.855,0.8529315068493112,0.3671889692424911,0.8501111111111127,0.37452252904366284
2941,14,155,0.3807150001327197,0.835,0.835,0.835,0.8529143835616401,0.3672355911834221,0.8499305555555572,0.37454000948902827
2942,14,156,0.3806682473914638,0.865,0.865,0.865,0.8529520547945167,0.3672794712038642,0.850083333333335,0.37455688857016306
2943,14,157,0.380464260336719,0.86,0.8599999999999999,0.86,0.8529315068493113,0.3673216732549053,0.8501527777777795,0.3745726765299411
2944,14,158,0.3804666469307066,0.855,0.855,0.855,0.8529349315068456,0.3673630650866019,0.850333333333335,0.3745872115526954
2945,14,159,0.3805148385465145,0.85,0.85,0.85,0.8529486301369826,0.3674024115164345,0.850472222222224,0.37460083134927935
2946,14,160,0.38028729554288876,0.87,0.87,0.87,0.852952054794517,0.3674409985728195,0.8506666666666685,0.374612268089631
2947,14,161,0.380538777988634,0.82,0.82,0.82,0.8528767123287636,0.36748056050389977,0.8504861111111128,0.3746255122850939
2948,14,162,0.38064060821854995,0.865,0.865,0.865,0.8528664383561609,0.36752127402418283,0.8503055555555573,0.3746410716461277
2949,14,163,0.38093349573815743,0.815,0.815,0.815,0.8528219178082158,0.3675615980906737,0.8501388888888907,0.37465763583979617
2950,14,164,0.38110291108940586,0.8375,0.8375,0.8375,0.8527876712328734,0.3676021738516706,0.8501944444444464,0.37467310618628413
2951,14,165,0.38106298949345047,0.86,0.8599999999999999,0.86,0.8527979452054762,0.3676436291995162,0.8502083333333353,0.37468868028410074
2952,14,166,0.3814278368107573,0.8225,0.8225,0.8225,0.8526952054794488,0.36768820274166764,0.8502361111111131,0.37470417805240547
2953,14,167,0.38176357426813673,0.83,0.83,0.83,0.8526575342465722,0.3677331334918692,0.8501527777777799,0.37472108883303995
2954,14,168,0.38151386344926597,0.8775,0.8775,0.8775,0.8526952054794489,0.3677763643920942,0.850375000000002,0.374736103337094
2955,14,169,0.38139300328843734,0.86,0.8599999999999999,0.86,0.852667808219175,0.3678202959966098,0.8505416666666687,0.3747482262090106
2956,14,170,0.38164345963656554,0.82,0.82,0.82,0.8526712328767093,0.36786286343532165,0.8502777777777797,0.374762506056945
2957,14,171,0.3813859801306281,0.88,0.88,0.88,0.8526986301369832,0.36790432272780466,0.8504583333333353,0.37477517449956094
2958,14,172,0.38153194089156356,0.835,0.835,0.835,0.8526815068493121,0.3679453026711158,0.850375000000002,0.3747885030206276
2959,14,173,0.38156666324056426,0.855,0.855,0.855,0.8526198630136957,0.36798784600596013,0.8504444444444464,0.3748014857808063
2960,14,174,0.38171982288360595,0.84,0.8399999999999999,0.84,0.8525513698630108,0.36803157554291965,0.850375000000002,0.37481511172260995
2961,14,175,0.381744470955296,0.845,0.845,0.845,0.8525239726027369,0.3680752647823188,0.8502777777777797,0.37482837503557603
2962,14,176,0.3815744083143223,0.855,0.855,0.855,0.8525205479452027,0.36811855068356375,0.8504027777777796,0.37483987296094134
2963,14,177,0.3815434807806872,0.8575,0.8575,0.8575,0.8525650684931478,0.3681606215199282,0.8505277777777795,0.37485034766524994
2964,14,178,0.38152093760794104,0.8475,0.8475,0.8475,0.852527397260271,0.3682037129778284,0.8505277777777795,0.3748610974982275
2965,14,179,0.3814204694496261,0.86,0.8599999999999999,0.86,0.8524965753424628,0.36824702590351505,0.8504027777777796,0.3748721906505436
